comida-alcohol-biergarten,3
comida-alcohol-bratwurst,5
comida-alcohol-cervaeza kickerkeller,12
comida-alcohol-cerveza,2
comida-alcohol-cerveza,2
comida-alcohol-cerveza,6
comida-alcohol-cerveza,3
comida-alcohol-cerveza festival,6
comida-alcohol-cerveza callejera,4
comida-alcohol-cerveza y botana,5
comida-alcohol-cervezas champions,27
comida-alcohol-fest,4
comida-alcohol-keller,5
comida-alcohol-nahkauf,4
comida-alcohol-nahkauf,1
comida-alcohol-project eins,4
comida-alcohol-reserve bank,3
comida-alcohol-rewe,12
comida-alcohol-rewe,2
comida-alcohol-rewe cervezas,5
comida-alcohol-schwarzburger hof,7
comida-alcohol-tarantula,6
comida-alcohol-zur alten laterne,2
comida-despensa-aldi,20
comida-despensa-edeka,25
comida-despensa-hercules,42
comida-despensa-herkules,25
comida-despensa-nahkauf,6
comida-despensa-nahkauf,13
comida-despensa-nahkauf,11
comida-despensa-nahkauf,30
comida-despensa-pollo,8
comida-despensa-rewe,14
comida-despensa-rewe,33
comida-despensa-rewe,16
comida-despensa-rewe,28
comida-despensa-rewe,28
comida-despensa-rewe cervezas,14
comida-despensa-zitzmann,8
comida-personales-mensa,2
comida-restaurante-agustiner,19
comida-restaurante-andys comida,17
comida-restaurante-augustiner,17
comida-restaurante-back factory,5
comida-restaurante-back factory,5
comida-restaurante-back factory,2
comida-restaurante-back factory,2
comida-restaurante-back factory,3
comida-restaurante-back factory,2
comida-restaurante-back factory,2
comida-restaurante-back factory,2
comida-restaurante-back factory,2
comida-restaurante-back factory,2
comida-restaurante-back factory,3
comida-restaurante-bakery,6
comida-restaurante-bakery,7
comida-restaurante-botana apolda,14
comida-restaurante-botana apolda,1
comida-restaurante-bratwurst,3
comida-restaurante-bratwurst,3
comida-restaurante-bratwurst,3
comida-restaurante-brötchen hbf,2
comida-restaurante-burger munich,19
comida-restaurante-cafe,1
comida-restaurante-cafe,1
comida-restaurante-café,2
comida-restaurante-cafe & kandinsky,3
comida-restaurante-cafe maquina,1
comida-restaurante-cafe y pan munich,4
comida-restaurante-cena munich,11
comida-restaurante-cerveza apolda,3
comida-restaurante-chai latte m18,1
comida-restaurante-city kebap,5
comida-restaurante-city kebap,4
comida-restaurante-city kebap,4
comida-restaurante-city kebap,6
comida-restaurante-city kebap,4
comida-restaurante-city kebap,4
comida-restaurante-city kebap,4
comida-restaurante-city kebap,6
comida-restaurante-comida china bim bim,11
comida-restaurante-comida füssen,23
comida-restaurante-currywurst,5
comida-restaurante-currywurst,4
comida-restaurante-damas,4
comida-restaurante-divan,12
comida-restaurante-döner,7
comida-restaurante-döner,9
comida-restaurante-eis cafe,4
comida-restaurante-eis cafe,4
comida-restaurante-eiskaffee,1
comida-restaurante-fiesta mexa,10
comida-restaurante-food fest,4
comida-restaurante-helado apolda,1
comida-restaurante-helado apolda,2
comida-restaurante-hot pot,16
comida-restaurante-hotdog special,5
comida-restaurante-kaffe alt wien,40
comida-restaurante-luise,12
comida-restaurante-matte projekt eins,3
comida-restaurante-mcdonalds,2
comida-restaurante-mcdonalds,2
comida-restaurante-mcdonalds,18
comida-restaurante-mcdonalds,3
comida-restaurante-mcdonalds,18
comida-restaurante-mensa,4
comida-restaurante-mensa,3
comida-restaurante-mensa,1
comida-restaurante-mensa,2
comida-restaurante-mensa,5
comida-restaurante-mensa,1
comida-restaurante-mensa,2
comida-restaurante-mensa,2
comida-restaurante-mensa,3
comida-restaurante-mensa,3
comida-restaurante-mensa,2
comida-restaurante-mensa,4
comida-restaurante-mensa,3
comida-restaurante-mensa,2
comida-restaurante-mensa,3
comida-restaurante-mensa,5
comida-restaurante-mesna,5
comida-restaurante-nahkauf,10
comida-restaurante-nahkauf,4
comida-restaurante-pizza,5
comida-restaurante-pizza dantonnio,7
comida-restaurante-pizza vienna,18
comida-restaurante-pommes erfurt,3
comida-restaurante-project eins,1
comida-restaurante-sachertorte,15
comida-restaurante-sandwich erfurt,2
comida-restaurante-sandwich erfurt,3
comida-restaurante-schitzel y cerveza,15
comida-restaurante-snacks maquinita,2
comida-restaurante-subway,7
comida-restaurante-subway,6
comida-restaurante-super slazburg,4
comida-restaurante-tarro de cerveza,10
comida-restaurante-tomate mozzarella,2
comida-restaurante-weisse wurst,3
comida-restaurante-zob munich,6
educacion-cursos-matlab tut,17
educacion-libros-libro panorama,15
entretenimiento-cine-cinestar,21
entretenimiento-cine-cinestar,17
entretenimiento-cine-deadpool,9
entretenimiento-fiestas-nahkauf,10
entretenimiento-otros-bachata,15
entretenimiento-viajes-bayern db,31
entretenimiento-viajes-flixbus munich,38
entretenimiento-viajes-tabak,56
entretenimiento-viajes-ticket castillos,23
entretenimiento-viajes-walking tour,10
entretenimiento-viajes-westbahn,52
gestiones bancarias-ajuste de cuenta-amex,331
gestiones bancarias-comisiones-comision cash,4
gestiones bancarias-comisiones-comision cash,5
gestiones bancarias-comisiones-db,10
hogar-accesorios-cosas roomate,10
hogar-accesorios-ropa de cama,12
hogar-despensa-nahkauf,16
hogar-despensa-nahkauf,15
hogar-despensa-rewe,6
hogar-lavanderia-lavadnería,19
hogar-lavanderia-lavadora,2
hogar-lavanderia-lavadora,2
hogar-lavanderia-lavanderia,6
hogar-lavanderia-lavanderia,6
hogar-lavanderia-secadora,4
hogar-renta-dormitorio,507
hogar-renta-hostal labyrinth,143
hogar-renta-studierendenwerk,222
hogar-renta-studierendenwerk,217
hogar-renta-studierendenwerk,10
hogar-renta-studierendenwerk,10
hogar-telefono-o2,30
hogar-telefono-o2,26
hogar-telefono-o2,11
hogar-telefono-o2,25
hogar-telefono-o2,10
personales-accesorios-parche,5
personales-escuela-fee y thoska,180
personales-gadget-adaptador,8
personales-gadgets-router adaptador tuppers amazon,38
personales-lavanderia-lavanderia,4
personales-lavanderia-secadora,2
personales-otros-deutsche post,6
personales-otros-dm gel,2
personales-otros-yoga amazon,10
personales-peluqueria-corte pelo,13
personales-peluquería-corte pelo,13
personales-regalos-estampillas postales,8
personales-regalos-estampillas postales,9
personales-regalos-postales,4
personales-regalos-postales,5
salud-seguro medico-aok,88
salud-seguro medico-aok,88
salud-seguro medico-mawista,37
transporte-taxi-mudanza,11